a : -414.0000, 0 -> 2
b : 350.0000, 0 -> 1
c : 247.0000, 0 -> 1
d : 578.0000, 0 -> 0
a : 562.0000, 1 -> 0
b : 664.0000, 1 -> 3
c : 261.0000, 1 -> 1
d : 3.0000, 1 -> 3
a : -531.0000, 2 -> 3
b : -790.0000, 2 -> 3
c : 69.0000, 2 -> 1
d : 699.0000, 2 -> 2
a : -551.0000, 3 -> 2
b : -288.0000, 3 -> 0
c : -56.0000, 3 -> 2
d : 460.0000, 3 -> 0
c : -505.0000, 0 -> 2
d : -731.0000, 0 -> 3
a : -434.0000, 1 -> 3
d : -209.0000, 1 -> 2
a : -318.0000, 2 -> 0
d : -955.0000, 2 -> 3
b : 405.0000, 3 -> 1
c : -851.0000, 3 -> 0
