a : 434.0000, 0 -> 2
b : 518.0000, 0 -> 1
c : 201.0000, 0 -> 3
d : -418.0000, 0 -> 0
a : 993.0000, 1 -> 0
b : -518.0000, 1 -> 0
c : -457.0000, 1 -> 2
d : 491.0000, 1 -> 0
a : -968.0000, 2 -> 2
b : -127.0000, 2 -> 1
c : -753.0000, 2 -> 3
d : -530.0000, 2 -> 0
a : -819.0000, 3 -> 3
b : 505.0000, 3 -> 1
c : 833.0000, 3 -> 3
d : 216.0000, 3 -> 1
b : -801.0000, 0 -> 2
a : 184.0000, 0 -> 0
a : 235.0000, 1 -> 3
c : -927.0000, 1 -> 0
a : 884.0000, 2 -> 1
c : 792.0000, 2 -> 2
b : -352.0000, 3 -> 3
d : -834.0000, 3 -> 0
