a : -117.0000, 0 -> 6
b : 216.0000, 0 -> 1
a : 500.0000, 1 -> 3
b : -619.0000, 1 -> 6
a : 735.0000, 2 -> 7
b : 10.0000, 2 -> 2
a : 463.0000, 3 -> 6
b : 424.0000, 3 -> 2
a : -173.0000, 4 -> 2
b : -255.0000, 4 -> 2
a : -97.0000, 5 -> 6
b : 977.0000, 5 -> 7
a : 629.0000, 6 -> 7
b : 463.0000, 6 -> 6
a : -716.0000, 7 -> 7
b : 131.0000, 7 -> 1
b : 434.0000, 0 -> 4
b : -667.0000, 1 -> 1
b : 387.0000, 2 -> 3
a : 947.0000, 3 -> 3
b : -349.0000, 4 -> 1
b : -996.0000, 5 -> 3
a : 48.0000, 6 -> 2
a : -711.0000, 7 -> 0
a : -254.0000, 6 -> 5
