a : 723.0000, 0 -> 1
b : -661.0000, 0 -> 0
c : -7.0000, 0 -> 1
d : -487.0000, 0 -> 0
a : -824.0000, 1 -> 2
b : 873.0000, 1 -> 2
c : 412.0000, 1 -> 3
d : -927.0000, 1 -> 2
a : 664.0000, 2 -> 0
b : -847.0000, 2 -> 0
c : 925.0000, 2 -> 1
d : -995.0000, 2 -> 0
a : -437.0000, 3 -> 2
b : -578.0000, 3 -> 1
c : 792.0000, 3 -> 3
d : -551.0000, 3 -> 3
d : -352.0000, 0 -> 1
b : 189.0000, 0 -> 2
d : -867.0000, 1 -> 3
b : 577.0000, 1 -> 0
a : -81.0000, 2 -> 1
c : 761.0000, 2 -> 2
b : 924.0000, 3 -> 3
c : 678.0000, 3 -> 2
