a : -66.0000, 0 -> 3
b : -880.0000, 0 -> 0
c : 129.0000, 0 -> 3
d : 63.0000, 0 -> 0
a : 222.0000, 1 -> 3
b : 303.0000, 1 -> 0
c : -502.0000, 1 -> 0
d : 559.0000, 1 -> 0
a : -124.0000, 2 -> 2
b : -244.0000, 2 -> 2
c : -355.0000, 2 -> 1
d : -880.0000, 2 -> 0
a : -223.0000, 3 -> 3
b : -314.0000, 3 -> 2
c : -176.0000, 3 -> 2
d : 504.0000, 3 -> 0
d : -259.0000, 0 -> 3
c : -489.0000, 0 -> 1
a : 502.0000, 1 -> 2
c : -18.0000, 1 -> 3
a : -932.0000, 2 -> 0
d : 592.0000, 2 -> 1
a : -88.0000, 3 -> 0
d : 955.0000, 3 -> 1
