a : -541.0000, 0 -> 0
b : -699.0000, 0 -> 6
a : 601.0000, 1 -> 1
b : -456.0000, 1 -> 4
a : 328.0000, 2 -> 4
b : 739.0000, 2 -> 1
a : 182.0000, 3 -> 5
b : -198.0000, 3 -> 2
a : 754.0000, 4 -> 5
b : 730.0000, 4 -> 1
a : -855.0000, 5 -> 2
b : 619.0000, 5 -> 7
a : 731.0000, 6 -> 6
b : 875.0000, 6 -> 4
a : 697.0000, 7 -> 2
b : 918.0000, 7 -> 0
b : 341.0000, 0 -> 0
a : 902.0000, 1 -> 2
b : -767.0000, 2 -> 3
b : 736.0000, 3 -> 4
a : 834.0000, 4 -> 3
a : 870.0000, 5 -> 5
b : -784.0000, 6 -> 7
b : 540.0000, 7 -> 1
