a : -793.0000, 0 -> 2
b : -448.0000, 0 -> 0
c : -380.0000, 0 -> 2
d : -995.0000, 0 -> 2
a : 613.0000, 1 -> 1
b : -168.0000, 1 -> 0
c : -21.0000, 1 -> 3
d : 896.0000, 1 -> 3
a : 309.0000, 2 -> 1
b : 374.0000, 2 -> 3
c : -239.0000, 2 -> 3
d : 570.0000, 2 -> 1
a : 342.0000, 3 -> 2
b : -689.0000, 3 -> 1
c : -738.0000, 3 -> 0
d : 681.0000, 3 -> 1
a : 645.0000, 0 -> 1
c : 707.0000, 0 -> 0
d : 963.0000, 1 -> 1
b : 694.0000, 1 -> 1
c : 277.0000, 2 -> 2
b : -716.0000, 2 -> 2
d : 148.0000, 3 -> 2
b : -599.0000, 3 -> 0
