a : 325.0000, 0 -> 2
b : -107.0000, 0 -> 7
c : -473.0000, 0 -> 3
d : 750.0000, 0 -> 7
a : -652.0000, 1 -> 6
b : -394.0000, 1 -> 2
c : 456.0000, 1 -> 0
d : 108.0000, 1 -> 1
a : -860.0000, 2 -> 1
b : 266.0000, 2 -> 4
c : -196.0000, 2 -> 7
d : 334.0000, 2 -> 3
a : 306.0000, 3 -> 1
b : 347.0000, 3 -> 4
c : -215.0000, 3 -> 0
d : 473.0000, 3 -> 5
a : -486.0000, 4 -> 2
b : -676.0000, 4 -> 7
c : 262.0000, 4 -> 1
d : -821.0000, 4 -> 3
a : -573.0000, 5 -> 5
b : 711.0000, 5 -> 0
c : -135.0000, 5 -> 3
d : -422.0000, 5 -> 6
a : 472.0000, 6 -> 3
b : -150.0000, 6 -> 2
c : 127.0000, 6 -> 0
d : 857.0000, 6 -> 1
a : 822.0000, 7 -> 5
b : 430.0000, 7 -> 2
c : 371.0000, 7 -> 7
d : 350.0000, 7 -> 3
c : -918.0000, 0 -> 5
a : 716.0000, 0 -> 6
a : -855.0000, 1 -> 7
c : -751.0000, 1 -> 4
c : 910.0000, 2 -> 6
b : -526.0000, 2 -> 3
c : -600.0000, 3 -> 2
d : -567.0000, 3 -> 2
c : 916.0000, 4 -> 3
a : -707.0000, 4 -> 1
c : 656.0000, 5 -> 5
d : 371.0000, 5 -> 0
b : -697.0000, 6 -> 6
c : -398.0000, 6 -> 4
b : -292.0000, 7 -> 7
b : -133.0000, 7 -> 0
