a : 66.0000, 0 -> 7
b : -141.0000, 0 -> 2
a : 843.0000, 1 -> 6
b : -982.0000, 1 -> 3
a : 189.0000, 2 -> 3
b : 367.0000, 2 -> 3
a : 893.0000, 3 -> 4
b : 320.0000, 3 -> 6
a : 744.0000, 4 -> 1
b : 326.0000, 4 -> 1
a : -621.0000, 5 -> 4
b : -943.0000, 5 -> 6
a : 254.0000, 6 -> 2
b : -560.0000, 6 -> 5
a : -210.0000, 7 -> 6
b : -842.0000, 7 -> 3
a : -333.0000, 0 -> 4
a : 548.0000, 1 -> 2
b : 911.0000, 2 -> 2
a : -956.0000, 3 -> 3
a : -63.0000, 4 -> 5
b : -103.0000, 5 -> 3
a : 882.0000, 6 -> 0
b : 256.0000, 7 -> 7
