a : 592.0000, 0 -> 2
b : -714.0000, 0 -> 3
c : -371.0000, 0 -> 2
d : -806.0000, 0 -> 1
a : 669.0000, 1 -> 3
b : 210.0000, 1 -> 3
c : -571.0000, 1 -> 3
d : -228.0000, 1 -> 0
a : 768.0000, 2 -> 3
b : 691.0000, 2 -> 3
c : 315.0000, 2 -> 0
d : 706.0000, 2 -> 0
a : -463.0000, 3 -> 1
b : 167.0000, 3 -> 2
c : -415.0000, 3 -> 3
d : 604.0000, 3 -> 0
a : -791.0000, 0 -> 1
b : -571.0000, 0 -> 2
a : -662.0000, 1 -> 2
d : -381.0000, 1 -> 1
d : 257.0000, 2 -> 2
d : 9.0000, 2 -> 3
c : -983.0000, 3 -> 0
b : -708.0000, 3 -> 1
