a : 118.0000, 0 -> 1
b : 409.0000, 0 -> 3
c : -274.0000, 0 -> 7
d : 166.0000, 0 -> 5
a : 360.0000, 1 -> 5
b : -779.0000, 1 -> 1
c : 266.0000, 1 -> 4
d : 441.0000, 1 -> 7
a : 725.0000, 2 -> 2
b : 650.0000, 2 -> 7
c : -29.0000, 2 -> 3
d : -795.0000, 2 -> 6
a : 807.0000, 3 -> 2
b : 412.0000, 3 -> 7
c : 756.0000, 3 -> 3
d : 154.0000, 3 -> 3
a : 798.0000, 4 -> 3
b : -34.0000, 4 -> 3
c : -623.0000, 4 -> 2
d : 936.0000, 4 -> 1
a : 609.0000, 5 -> 3
b : 144.0000, 5 -> 1
c : -981.0000, 5 -> 6
d : 931.0000, 5 -> 6
a : -257.0000, 6 -> 3
b : -112.0000, 6 -> 4
c : 268.0000, 6 -> 1
d : -852.0000, 6 -> 2
a : 559.0000, 7 -> 0
b : 275.0000, 7 -> 5
c : -609.0000, 7 -> 5
d : -758.0000, 7 -> 7
d : -215.0000, 0 -> 0
a : -87.0000, 0 -> 7
c : -562.0000, 1 -> 6
a : 413.0000, 1 -> 0
d : -55.0000, 2 -> 5
a : -517.0000, 2 -> 7
c : 252.0000, 3 -> 6
a : 123.0000, 3 -> 1
a : 936.0000, 4 -> 0
b : -652.0000, 4 -> 1
b : -483.0000, 5 -> 5
c : 415.0000, 5 -> 0
a : -560.0000, 6 -> 4
b : 420.0000, 6 -> 2
d : -153.0000, 7 -> 0
b : 259.0000, 7 -> 3
