a : -774.0000, 0 -> 0
b : -527.0000, 0 -> 2
a : -250.0000, 1 -> 0
b : -401.0000, 1 -> 4
a : 943.0000, 2 -> 4
b : -208.0000, 2 -> 6
a : -476.0000, 3 -> 3
b : -16.0000, 3 -> 4
a : 385.0000, 4 -> 4
b : 309.0000, 4 -> 2
a : 515.0000, 5 -> 5
b : 58.0000, 5 -> 4
a : -835.0000, 6 -> 6
b : -637.0000, 6 -> 5
a : -695.0000, 7 -> 5
b : -235.0000, 7 -> 6
a : 651.0000, 0 -> 6
a : -244.0000, 1 -> 7
b : 439.0000, 2 -> 5
a : -149.0000, 3 -> 2
a : 924.0000, 4 -> 3
a : 88.0000, 5 -> 7
b : 182.0000, 6 -> 2
a : 248.0000, 7 -> 3
a : -670.0000, 0 -> 1
