a : -148.0000, 0 -> 2
b : -91.0000, 0 -> 0
c : -165.0000, 0 -> 1
d : -302.0000, 0 -> 1
a : -2.0000, 1 -> 1
b : 12.0000, 1 -> 1
c : 996.0000, 1 -> 0
d : -71.0000, 1 -> 3
a : -691.0000, 2 -> 3
b : 1.0000, 2 -> 2
c : 150.0000, 2 -> 0
d : -89.0000, 2 -> 1
a : -357.0000, 3 -> 1
b : -291.0000, 3 -> 2
c : -35.0000, 3 -> 2
d : -792.0000, 3 -> 2
d : 868.0000, 0 -> 0
a : 538.0000, 0 -> 1
c : 655.0000, 1 -> 3
c : 747.0000, 1 -> 2
b : 720.0000, 2 -> 0
c : -588.0000, 2 -> 2
a : -367.0000, 3 -> 3
b : -826.0000, 3 -> 1
