a : 681.0000, 0 -> 4
b : -281.0000, 0 -> 5
c : -137.0000, 0 -> 4
d : -18.0000, 0 -> 5
a : -67.0000, 1 -> 0
b : 625.0000, 1 -> 3
c : 331.0000, 1 -> 2
d : -792.0000, 1 -> 6
a : 865.0000, 2 -> 1
b : -728.0000, 2 -> 4
c : -263.0000, 2 -> 3
d : -755.0000, 2 -> 1
a : -959.0000, 3 -> 5
b : 580.0000, 3 -> 3
c : 457.0000, 3 -> 5
d : -637.0000, 3 -> 1
a : 207.0000, 4 -> 2
b : 300.0000, 4 -> 0
c : -296.0000, 4 -> 2
d : 45.0000, 4 -> 2
a : 353.0000, 5 -> 1
b : -62.0000, 5 -> 5
c : -464.0000, 5 -> 0
d : 693.0000, 5 -> 7
a : -547.0000, 6 -> 7
b : 325.0000, 6 -> 0
c : 111.0000, 6 -> 2
d : -492.0000, 6 -> 4
a : 476.0000, 7 -> 6
b : 7.0000, 7 -> 7
c : 257.0000, 7 -> 4
d : 805.0000, 7 -> 5
d : -50.0000, 0 -> 7
d : -900.0000, 0 -> 6
c : 422.0000, 1 -> 5
b : 872.0000, 1 -> 4
c : 453.0000, 2 -> 2
d : 247.0000, 2 -> 2
c : -543.0000, 3 -> 4
a : 396.0000, 3 -> 7
b : 34.0000, 4 -> 4
a : -919.0000, 4 -> 7
c : -788.0000, 5 -> 3
b : -183.0000, 5 -> 0
a : -574.0000, 6 -> 3
d : -863.0000, 6 -> 1
a : 535.0000, 7 -> 7
d : -669.0000, 7 -> 6
