a : -515.0000, 0 -> 3
b : -815.0000, 0 -> 2
a : 820.0000, 1 -> 2
b : 475.0000, 1 -> 6
a : 849.0000, 2 -> 5
b : -649.0000, 2 -> 1
a : -23.0000, 3 -> 3
b : 175.0000, 3 -> 4
a : 504.0000, 4 -> 5
b : 230.0000, 4 -> 7
a : 194.0000, 5 -> 3
b : -2.0000, 5 -> 3
a : 930.0000, 6 -> 6
b : 366.0000, 6 -> 3
a : 931.0000, 7 -> 6
b : 58.0000, 7 -> 6
b : -51.0000, 0 -> 3
a : 367.0000, 1 -> 0
a : -591.0000, 2 -> 7
a : -814.0000, 3 -> 5
b : 467.0000, 4 -> 1
b : -670.0000, 5 -> 0
b : 105.0000, 6 -> 1
a : -974.0000, 7 -> 1
