a : -17.0000, 0 -> 3
b : 426.0000, 0 -> 2
c : -499.0000, 0 -> 3
d : -268.0000, 0 -> 0
a : -844.0000, 1 -> 0
b : -590.0000, 1 -> 2
c : -513.0000, 1 -> 2
d : 582.0000, 1 -> 2
a : -824.0000, 2 -> 1
b : -851.0000, 2 -> 1
c : 411.0000, 2 -> 3
d : -533.0000, 2 -> 3
a : 340.0000, 3 -> 0
b : -457.0000, 3 -> 3
c : 685.0000, 3 -> 3
d : -572.0000, 3 -> 1
b : -342.0000, 0 -> 0
c : 678.0000, 0 -> 0
c : 915.0000, 1 -> 0
a : 760.0000, 1 -> 3
c : 938.0000, 2 -> 1
b : 110.0000, 2 -> 2
b : 360.0000, 3 -> 0
d : 161.0000, 3 -> 0
