a : 229.0000, 0 -> 5
b : -763.0000, 0 -> 4
a : 460.0000, 1 -> 3
b : 787.0000, 1 -> 0
a : -17.0000, 2 -> 7
b : -863.0000, 2 -> 3
a : 403.0000, 3 -> 2
b : 615.0000, 3 -> 2
a : 478.0000, 4 -> 7
b : -701.0000, 4 -> 1
a : -314.0000, 5 -> 6
b : 441.0000, 5 -> 5
a : 28.0000, 6 -> 4
b : 173.0000, 6 -> 7
a : 16.0000, 7 -> 5
b : -144.0000, 7 -> 3
b : -490.0000, 0 -> 6
a : 225.0000, 1 -> 1
b : 984.0000, 2 -> 0
b : -414.0000, 3 -> 7
b : 360.0000, 4 -> 5
b : 524.0000, 5 -> 3
b : 264.0000, 6 -> 5
a : 836.0000, 7 -> 3
