a : 488.0000, 0 -> 4
b : -952.0000, 0 -> 5
c : 22.0000, 0 -> 6
d : 16.0000, 0 -> 2
a : 324.0000, 1 -> 4
b : -732.0000, 1 -> 7
c : -15.0000, 1 -> 1
d : -702.0000, 1 -> 4
a : -548.0000, 2 -> 4
b : -193.0000, 2 -> 7
c : -321.0000, 2 -> 6
d : 6.0000, 2 -> 1
a : -196.0000, 3 -> 0
b : 94.0000, 3 -> 3
c : -691.0000, 3 -> 3
d : 102.0000, 3 -> 6
a : -71.0000, 4 -> 0
b : -804.0000, 4 -> 7
c : -58.0000, 4 -> 2
d : 504.0000, 4 -> 2
a : 924.0000, 5 -> 0
b : 13.0000, 5 -> 5
c : -362.0000, 5 -> 7
d : 721.0000, 5 -> 4
a : 28.0000, 6 -> 3
b : -618.0000, 6 -> 0
c : 354.0000, 6 -> 0
d : 742.0000, 6 -> 3
a : 176.0000, 7 -> 1
b : -677.0000, 7 -> 5
c : -734.0000, 7 -> 3
d : 649.0000, 7 -> 7
c : 577.0000, 0 -> 1
a : 433.0000, 0 -> 2
a : 135.0000, 1 -> 1
b : -143.0000, 1 -> 4
d : -578.0000, 2 -> 2
c : -133.0000, 2 -> 7
c : 552.0000, 3 -> 0
b : 640.0000, 3 -> 5
b : -937.0000, 4 -> 2
d : 727.0000, 4 -> 1
b : 279.0000, 5 -> 7
c : -701.0000, 5 -> 4
c : -560.0000, 6 -> 6
d : 985.0000, 6 -> 0
c : -77.0000, 7 -> 0
c : -311.0000, 7 -> 6
