a : 453.0000, 0 -> 0
b : 435.0000, 0 -> 3
a : -945.0000, 1 -> 1
b : 431.0000, 1 -> 3
a : 880.0000, 2 -> 2
b : -844.0000, 2 -> 7
a : 30.0000, 3 -> 4
b : 556.0000, 3 -> 3
a : 473.0000, 4 -> 1
b : -98.0000, 4 -> 3
a : 928.0000, 5 -> 4
b : -844.0000, 5 -> 5
a : -544.0000, 6 -> 4
b : -549.0000, 6 -> 0
a : -300.0000, 7 -> 6
b : -89.0000, 7 -> 4
a : 533.0000, 0 -> 5
b : -49.0000, 1 -> 6
b : 361.0000, 2 -> 0
a : 206.0000, 3 -> 1
a : -351.0000, 4 -> 2
b : 199.0000, 5 -> 2
b : 405.0000, 6 -> 2
a : 502.0000, 7 -> 3
