a : 211.0000, 0 -> 7
b : 688.0000, 0 -> 2
c : 600.0000, 0 -> 4
d : 221.0000, 0 -> 4
a : -744.0000, 1 -> 1
b : -918.0000, 1 -> 2
c : -119.0000, 1 -> 2
d : -400.0000, 1 -> 4
a : 283.0000, 2 -> 2
b : -564.0000, 2 -> 1
c : 453.0000, 2 -> 6
d : -919.0000, 2 -> 1
a : 602.0000, 3 -> 1
b : 575.0000, 3 -> 6
c : -91.0000, 3 -> 3
d : 618.0000, 3 -> 0
a : 33.0000, 4 -> 1
b : 802.0000, 4 -> 1
c : -954.0000, 4 -> 3
d : 570.0000, 4 -> 1
a : -623.0000, 5 -> 5
b : -411.0000, 5 -> 4
c : 295.0000, 5 -> 1
d : 764.0000, 5 -> 6
a : 557.0000, 6 -> 6
b : 43.0000, 6 -> 0
c : 902.0000, 6 -> 3
d : -28.0000, 6 -> 0
a : 940.0000, 7 -> 1
b : -186.0000, 7 -> 1
c : -524.0000, 7 -> 2
d : 454.0000, 7 -> 2
c : 589.0000, 0 -> 3
b : 130.0000, 0 -> 5
a : 352.0000, 1 -> 3
d : -802.0000, 1 -> 6
b : -640.0000, 2 -> 7
c : 795.0000, 2 -> 4
d : 701.0000, 3 -> 3
d : 966.0000, 3 -> 6
b : -595.0000, 4 -> 2
d : -455.0000, 4 -> 3
c : -529.0000, 5 -> 4
a : -459.0000, 5 -> 3
b : 154.0000, 6 -> 3
b : 281.0000, 6 -> 5
d : 460.0000, 7 -> 7
b : 876.0000, 7 -> 0
