a : -623.0000, 0 -> 5
b : 97.0000, 0 -> 4
a : -908.0000, 1 -> 1
b : 51.0000, 1 -> 1
a : -220.0000, 2 -> 4
b : -121.0000, 2 -> 6
a : 937.0000, 3 -> 6
b : 681.0000, 3 -> 1
a : -405.0000, 4 -> 4
b : 389.0000, 4 -> 7
a : 274.0000, 5 -> 3
b : 606.0000, 5 -> 0
a : 918.0000, 6 -> 3
b : 458.0000, 6 -> 5
a : -870.0000, 7 -> 2
b : -229.0000, 7 -> 2
a : 120.0000, 0 -> 2
a : -851.0000, 1 -> 3
b : -372.0000, 2 -> 0
b : -711.0000, 3 -> 2
b : -953.0000, 4 -> 2
b : -912.0000, 5 -> 2
a : 297.0000, 6 -> 6
a : 833.0000, 7 -> 1
