a : 512.0000, 0 -> 1
b : 79.0000, 0 -> 0
c : -25.0000, 0 -> 3
d : 839.0000, 0 -> 1
a : -902.0000, 1 -> 2
b : 869.0000, 1 -> 1
c : 76.0000, 1 -> 0
d : 91.0000, 1 -> 2
a : -457.0000, 2 -> 3
b : 806.0000, 2 -> 1
c : -352.0000, 2 -> 0
d : -995.0000, 2 -> 2
a : 177.0000, 3 -> 0
b : -471.0000, 3 -> 1
c : 598.0000, 3 -> 0
d : 530.0000, 3 -> 1
b : -826.0000, 0 -> 2
a : -416.0000, 0 -> 0
d : 818.0000, 1 -> 0
a : 861.0000, 1 -> 0
a : 11.0000, 2 -> 2
d : 663.0000, 2 -> 0
a : -790.0000, 3 -> 1
b : 132.0000, 3 -> 2
