a : -304.0000, 0 -> 3
b : 347.0000, 0 -> 3
c : -380.0000, 0 -> 1
d : -600.0000, 0 -> 3
a : 551.0000, 1 -> 0
b : -620.0000, 1 -> 1
c : 33.0000, 1 -> 3
d : 224.0000, 1 -> 1
a : -510.0000, 2 -> 2
b : 22.0000, 2 -> 1
c : 94.0000, 2 -> 1
d : 813.0000, 2 -> 1
a : 285.0000, 3 -> 3
b : 19.0000, 3 -> 0
c : -988.0000, 3 -> 2
d : -721.0000, 3 -> 3
b : 23.0000, 0 -> 0
a : -33.0000, 0 -> 0
a : 55.0000, 1 -> 3
b : 735.0000, 1 -> 3
a : 208.0000, 2 -> 1
c : 758.0000, 2 -> 0
d : 172.0000, 3 -> 0
a : -691.0000, 3 -> 2
