a : 214.0000, 0 -> 7
b : -98.0000, 0 -> 0
a : 561.0000, 1 -> 6
b : 562.0000, 1 -> 5
a : -564.0000, 2 -> 7
b : -742.0000, 2 -> 5
a : 760.0000, 3 -> 2
b : 506.0000, 3 -> 4
a : -220.0000, 4 -> 7
b : -92.0000, 4 -> 6
a : 193.0000, 5 -> 2
b : 342.0000, 5 -> 3
a : -598.0000, 6 -> 4
b : 654.0000, 6 -> 2
a : 914.0000, 7 -> 2
b : 24.0000, 7 -> 1
b : -528.0000, 0 -> 3
b : -767.0000, 1 -> 6
b : 113.0000, 2 -> 1
b : 478.0000, 3 -> 7
a : -723.0000, 4 -> 1
a : 884.0000, 5 -> 6
a : 250.0000, 6 -> 7
b : -14.0000, 7 -> 2
