a : 629.0000, 0 -> 1
b : 783.0000, 0 -> 5
c : -909.0000, 0 -> 2
d : -847.0000, 0 -> 5
a : -392.0000, 1 -> 2
b : -492.0000, 1 -> 7
c : -318.0000, 1 -> 2
d : 857.0000, 1 -> 7
a : -877.0000, 2 -> 5
b : -989.0000, 2 -> 5
c : 494.0000, 2 -> 6
d : -922.0000, 2 -> 0
a : 215.0000, 3 -> 7
b : -374.0000, 3 -> 1
c : 579.0000, 3 -> 2
d : -493.0000, 3 -> 5
a : -809.0000, 4 -> 0
b : -702.0000, 4 -> 0
c : 175.0000, 4 -> 2
d : 51.0000, 4 -> 6
a : 413.0000, 5 -> 2
b : -512.0000, 5 -> 1
c : 121.0000, 5 -> 0
d : 772.0000, 5 -> 6
a : 65.0000, 6 -> 6
b : -228.0000, 6 -> 3
c : -191.0000, 6 -> 7
d : -508.0000, 6 -> 0
a : 930.0000, 7 -> 4
b : 857.0000, 7 -> 2
c : 989.0000, 7 -> 6
d : -460.0000, 7 -> 1
c : 11.0000, 0 -> 7
b : 427.0000, 0 -> 1
b : -911.0000, 1 -> 5
b : -470.0000, 1 -> 1
c : -264.0000, 2 -> 7
d : 217.0000, 2 -> 5
b : -190.0000, 3 -> 0
c : 898.0000, 3 -> 7
b : 848.0000, 4 -> 7
a : 651.0000, 4 -> 2
b : -61.0000, 5 -> 2
d : 866.0000, 5 -> 0
a : 529.0000, 6 -> 1
c : -66.0000, 6 -> 1
a : -272.0000, 7 -> 6
b : 434.0000, 7 -> 4
