a : 884.0000, 0 -> 0
b : 743.0000, 0 -> 0
c : -388.0000, 0 -> 2
d : -254.0000, 0 -> 0
a : -549.0000, 1 -> 1
b : 608.0000, 1 -> 2
c : -250.0000, 1 -> 0
d : -838.0000, 1 -> 0
a : -964.0000, 2 -> 1
b : -676.0000, 2 -> 2
c : 953.0000, 2 -> 1
d : -946.0000, 2 -> 0
a : -295.0000, 3 -> 1
b : 87.0000, 3 -> 2
c : -505.0000, 3 -> 2
d : -383.0000, 3 -> 2
d : -834.0000, 0 -> 2
b : -655.0000, 0 -> 3
a : -552.0000, 1 -> 2
d : 435.0000, 1 -> 3
c : -698.0000, 2 -> 3
b : 814.0000, 2 -> 0
a : 223.0000, 3 -> 3
a : 685.0000, 3 -> 0
