a : 838.0000, 0 -> 2
b : -594.0000, 0 -> 4
a : -190.0000, 1 -> 1
b : 692.0000, 1 -> 1
a : -797.0000, 2 -> 4
b : -974.0000, 2 -> 6
a : 761.0000, 3 -> 3
b : -767.0000, 3 -> 6
a : -881.0000, 4 -> 5
b : 179.0000, 4 -> 0
a : 868.0000, 5 -> 7
b : 503.0000, 5 -> 7
a : 810.0000, 6 -> 7
b : 302.0000, 6 -> 0
a : -806.0000, 7 -> 4
b : -771.0000, 7 -> 6
a : 90.0000, 0 -> 1
a : -43.0000, 1 -> 6
a : 312.0000, 2 -> 3
a : 383.0000, 3 -> 6
b : 500.0000, 4 -> 5
b : -753.0000, 5 -> 4
a : 811.0000, 6 -> 2
a : -621.0000, 7 -> 7
