a : -657.0000, 0 -> 2
b : 765.0000, 0 -> 3
c : -544.0000, 0 -> 2
d : -749.0000, 0 -> 6
a : 90.0000, 1 -> 1
b : -420.0000, 1 -> 7
c : 190.0000, 1 -> 4
d : 581.0000, 1 -> 5
a : 147.0000, 2 -> 7
b : -66.0000, 2 -> 6
c : -715.0000, 2 -> 1
d : 693.0000, 2 -> 5
a : -491.0000, 3 -> 0
b : 305.0000, 3 -> 7
c : 225.0000, 3 -> 1
d : 666.0000, 3 -> 3
a : 864.0000, 4 -> 5
b : -742.0000, 4 -> 3
c : 48.0000, 4 -> 4
d : 112.0000, 4 -> 7
a : -407.0000, 5 -> 5
b : -6.0000, 5 -> 6
c : -899.0000, 5 -> 4
d : -353.0000, 5 -> 5
a : 777.0000, 6 -> 6
b : -982.0000, 6 -> 4
c : -797.0000, 6 -> 6
d : 94.0000, 6 -> 0
a : 549.0000, 7 -> 0
b : -873.0000, 7 -> 6
c : -896.0000, 7 -> 4
d : 608.0000, 7 -> 7
a : -987.0000, 0 -> 4
d : 609.0000, 0 -> 3
a : -140.0000, 1 -> 3
c : -476.0000, 1 -> 2
c : -161.0000, 2 -> 5
d : -686.0000, 2 -> 7
d : 713.0000, 3 -> 2
d : -511.0000, 3 -> 4
c : -981.0000, 4 -> 7
d : -442.0000, 4 -> 2
d : -650.0000, 5 -> 7
b : 409.0000, 5 -> 3
c : -852.0000, 6 -> 7
a : -451.0000, 6 -> 0
d : 156.0000, 7 -> 1
d : -251.0000, 7 -> 6
