a : 235.0000, 0 -> 2
b : -13.0000, 0 -> 0
c : -732.0000, 0 -> 2
d : -601.0000, 0 -> 0
a : 782.0000, 1 -> 1
b : -336.0000, 1 -> 2
c : -949.0000, 1 -> 0
d : -480.0000, 1 -> 3
a : -945.0000, 2 -> 3
b : -533.0000, 2 -> 0
c : 787.0000, 2 -> 1
d : -598.0000, 2 -> 1
a : 752.0000, 3 -> 2
b : -458.0000, 3 -> 0
c : -693.0000, 3 -> 1
d : 908.0000, 3 -> 3
a : 415.0000, 0 -> 0
b : 746.0000, 0 -> 2
c : -157.0000, 1 -> 1
d : 466.0000, 1 -> 1
a : -837.0000, 2 -> 2
d : 282.0000, 2 -> 2
d : 962.0000, 3 -> 2
c : 349.0000, 3 -> 0
