a : 415.0000, 0 -> 3
b : -902.0000, 0 -> 1
c : -864.0000, 0 -> 0
d : 227.0000, 0 -> 1
a : 446.0000, 1 -> 2
b : 916.0000, 1 -> 1
c : -482.0000, 1 -> 3
d : -699.0000, 1 -> 0
a : 148.0000, 2 -> 3
b : 694.0000, 2 -> 0
c : 507.0000, 2 -> 3
d : 215.0000, 2 -> 3
a : 261.0000, 3 -> 0
b : -572.0000, 3 -> 3
c : 833.0000, 3 -> 3
d : 965.0000, 3 -> 0
b : 856.0000, 0 -> 3
c : -972.0000, 0 -> 3
b : -943.0000, 1 -> 0
c : 692.0000, 1 -> 2
d : 88.0000, 2 -> 0
b : -480.0000, 2 -> 1
d : -513.0000, 3 -> 3
b : -187.0000, 3 -> 2
