a : -847.0000, 0 -> 0
b : 108.0000, 0 -> 4
c : -12.0000, 0 -> 4
d : -988.0000, 0 -> 0
a : -945.0000, 1 -> 4
b : 52.0000, 1 -> 1
c : 939.0000, 1 -> 1
d : -22.0000, 1 -> 7
a : 343.0000, 2 -> 7
b : 926.0000, 2 -> 2
c : 387.0000, 2 -> 1
d : -678.0000, 2 -> 4
a : -370.0000, 3 -> 6
b : 511.0000, 3 -> 2
c : 792.0000, 3 -> 7
d : 493.0000, 3 -> 6
a : 210.0000, 4 -> 2
b : -119.0000, 4 -> 5
c : -696.0000, 4 -> 2
d : 196.0000, 4 -> 3
a : -399.0000, 5 -> 3
b : 998.0000, 5 -> 4
c : -250.0000, 5 -> 3
d : 430.0000, 5 -> 4
a : -987.0000, 6 -> 3
b : -661.0000, 6 -> 7
c : -605.0000, 6 -> 6
d : -934.0000, 6 -> 4
a : 89.0000, 7 -> 6
b : 745.0000, 7 -> 1
c : -396.0000, 7 -> 2
d : -600.0000, 7 -> 0
b : 425.0000, 0 -> 6
d : -934.0000, 0 -> 1
c : 686.0000, 1 -> 3
a : -42.0000, 1 -> 2
a : -913.0000, 2 -> 2
b : -962.0000, 2 -> 7
c : -806.0000, 3 -> 6
a : -50.0000, 3 -> 3
a : -99.0000, 4 -> 7
a : 606.0000, 4 -> 4
d : 837.0000, 5 -> 1
d : 267.0000, 5 -> 2
b : -681.0000, 6 -> 5
b : 962.0000, 6 -> 0
b : 346.0000, 7 -> 7
c : 187.0000, 7 -> 6
