a : 468.0000, 0 -> 1
b : -774.0000, 0 -> 2
a : -585.0000, 1 -> 0
b : -366.0000, 1 -> 1
a : 924.0000, 2 -> 4
b : -72.0000, 2 -> 7
a : 252.0000, 3 -> 3
b : -766.0000, 3 -> 1
a : -528.0000, 4 -> 7
b : -314.0000, 4 -> 5
a : -118.0000, 5 -> 7
b : 374.0000, 5 -> 4
a : 144.0000, 6 -> 6
b : 920.0000, 6 -> 6
a : -95.0000, 7 -> 5
b : -862.0000, 7 -> 5
a : 965.0000, 0 -> 6
b : 531.0000, 1 -> 0
a : 923.0000, 2 -> 2
b : -75.0000, 3 -> 3
b : 588.0000, 4 -> 4
a : 15.0000, 5 -> 3
b : -605.0000, 6 -> 0
b : 765.0000, 7 -> 6
