a : 336.0000, 0 -> 2
b : -434.0000, 0 -> 3
c : 508.0000, 0 -> 4
d : 130.0000, 0 -> 4
a : 447.0000, 1 -> 0
b : 590.0000, 1 -> 3
c : 413.0000, 1 -> 5
d : -131.0000, 1 -> 4
a : -526.0000, 2 -> 1
b : 497.0000, 2 -> 7
c : 135.0000, 2 -> 7
d : -49.0000, 2 -> 4
a : 354.0000, 3 -> 3
b : 500.0000, 3 -> 6
c : -785.0000, 3 -> 5
d : 64.0000, 3 -> 5
a : 896.0000, 4 -> 0
b : 199.0000, 4 -> 2
c : 549.0000, 4 -> 2
d : 520.0000, 4 -> 2
a : 640.0000, 5 -> 1
b : 231.0000, 5 -> 1
c : -557.0000, 5 -> 0
d : -343.0000, 5 -> 6
a : 53.0000, 6 -> 4
b : 648.0000, 6 -> 2
c : 319.0000, 6 -> 2
d : 995.0000, 6 -> 1
a : -153.0000, 7 -> 3
b : -355.0000, 7 -> 4
c : -641.0000, 7 -> 1
d : -513.0000, 7 -> 2
d : -487.0000, 0 -> 1
b : 506.0000, 0 -> 6
c : 626.0000, 1 -> 2
c : -405.0000, 1 -> 0
c : 323.0000, 2 -> 4
c : 764.0000, 2 -> 5
d : 594.0000, 3 -> 3
a : -331.0000, 3 -> 4
c : -408.0000, 4 -> 0
d : -412.0000, 4 -> 4
c : 768.0000, 5 -> 4
a : -644.0000, 5 -> 6
a : 485.0000, 6 -> 7
b : 493.0000, 6 -> 0
b : 453.0000, 7 -> 6
b : -417.0000, 7 -> 1
