a : 365.0000, 0 -> 3
b : 174.0000, 0 -> 3
c : -794.0000, 0 -> 1
d : 577.0000, 0 -> 2
a : -752.0000, 1 -> 1
b : -905.0000, 1 -> 2
c : -599.0000, 1 -> 2
d : -574.0000, 1 -> 2
a : -874.0000, 2 -> 3
b : 686.0000, 2 -> 1
c : -898.0000, 2 -> 0
d : -481.0000, 2 -> 3
a : 446.0000, 3 -> 1
b : 532.0000, 3 -> 1
c : -825.0000, 3 -> 3
d : -628.0000, 3 -> 3
b : 345.0000, 0 -> 2
c : 158.0000, 0 -> 0
c : 207.0000, 1 -> 1
a : 718.0000, 1 -> 3
d : 161.0000, 2 -> 1
d : 669.0000, 2 -> 2
b : 178.0000, 3 -> 0
d : -459.0000, 3 -> 1
