a : -348.0000, 0 -> 0
b : 802.0000, 0 -> 3
c : -214.0000, 0 -> 3
d : 585.0000, 0 -> 3
a : -867.0000, 1 -> 1
b : -469.0000, 1 -> 2
c : 189.0000, 1 -> 0
d : 77.0000, 1 -> 3
a : -970.0000, 2 -> 1
b : -873.0000, 2 -> 0
c : -102.0000, 2 -> 1
d : -708.0000, 2 -> 1
a : -870.0000, 3 -> 3
b : -525.0000, 3 -> 3
c : 341.0000, 3 -> 0
d : -378.0000, 3 -> 2
d : 314.0000, 0 -> 2
d : 658.0000, 0 -> 0
d : 792.0000, 1 -> 2
a : -430.0000, 1 -> 2
d : 608.0000, 2 -> 0
b : 625.0000, 2 -> 3
a : 376.0000, 3 -> 1
d : 294.0000, 3 -> 3
