a : -692.0000, 0 -> 3
b : 671.0000, 0 -> 1
a : -131.0000, 1 -> 5
b : -967.0000, 1 -> 6
a : -278.0000, 2 -> 4
b : -215.0000, 2 -> 3
a : -909.0000, 3 -> 4
b : 488.0000, 3 -> 4
a : -710.0000, 4 -> 0
b : 61.0000, 4 -> 2
a : -282.0000, 5 -> 0
b : 99.0000, 5 -> 5
a : 839.0000, 6 -> 7
b : -729.0000, 6 -> 6
a : 875.0000, 7 -> 5
b : 731.0000, 7 -> 3
a : 26.0000, 0 -> 1
b : 632.0000, 1 -> 4
a : 943.0000, 2 -> 6
b : -781.0000, 3 -> 3
a : -860.0000, 4 -> 5
a : 398.0000, 5 -> 7
a : 939.0000, 6 -> 3
a : 792.0000, 7 -> 4
