a : 971.0000, 0 -> 0
b : -472.0000, 0 -> 0
c : -699.0000, 0 -> 0
d : 549.0000, 0 -> 1
a : 715.0000, 1 -> 2
b : -155.0000, 1 -> 0
c : 208.0000, 1 -> 1
d : -431.0000, 1 -> 1
a : -866.0000, 2 -> 0
b : 397.0000, 2 -> 3
c : 594.0000, 2 -> 1
d : -600.0000, 2 -> 2
a : -680.0000, 3 -> 1
b : -408.0000, 3 -> 0
c : -386.0000, 3 -> 2
d : 996.0000, 3 -> 0
a : -699.0000, 0 -> 3
b : -867.0000, 0 -> 1
b : 203.0000, 1 -> 2
a : -430.0000, 1 -> 0
a : -599.0000, 2 -> 2
c : 708.0000, 2 -> 2
b : 775.0000, 3 -> 1
a : 944.0000, 3 -> 3
