a : -881.0000, 0 -> 7
b : 610.0000, 0 -> 0
c : 55.0000, 0 -> 3
d : -259.0000, 0 -> 5
a : -824.0000, 1 -> 6
b : 898.0000, 1 -> 2
c : 929.0000, 1 -> 6
d : -561.0000, 1 -> 3
a : 842.0000, 2 -> 2
b : 408.0000, 2 -> 5
c : -379.0000, 2 -> 0
d : 691.0000, 2 -> 7
a : -685.0000, 3 -> 0
b : 749.0000, 3 -> 7
c : 979.0000, 3 -> 4
d : -11.0000, 3 -> 5
a : 584.0000, 4 -> 3
b : 934.0000, 4 -> 0
c : -764.0000, 4 -> 0
d : 800.0000, 4 -> 1
a : -708.0000, 5 -> 7
b : -820.0000, 5 -> 2
c : -587.0000, 5 -> 4
d : 577.0000, 5 -> 1
a : -488.0000, 6 -> 5
b : -356.0000, 6 -> 2
c : 50.0000, 6 -> 3
d : -222.0000, 6 -> 3
a : 726.0000, 7 -> 5
b : 436.0000, 7 -> 1
c : -697.0000, 7 -> 1
d : 106.0000, 7 -> 7
b : -150.0000, 0 -> 5
d : 517.0000, 0 -> 1
b : 19.0000, 1 -> 6
c : -627.0000, 1 -> 2
b : 362.0000, 2 -> 7
b : 333.0000, 2 -> 6
d : -672.0000, 3 -> 2
a : -959.0000, 3 -> 3
c : 507.0000, 4 -> 2
a : 385.0000, 4 -> 7
c : 492.0000, 5 -> 6
c : 338.0000, 5 -> 1
b : -528.0000, 6 -> 3
b : 478.0000, 6 -> 0
b : 7.0000, 7 -> 5
a : -127.0000, 7 -> 1
