a : 910.0000, 0 -> 7
b : 508.0000, 0 -> 5
c : -402.0000, 0 -> 6
d : -160.0000, 0 -> 6
a : 165.0000, 1 -> 0
b : -906.0000, 1 -> 6
c : 933.0000, 1 -> 0
d : 901.0000, 1 -> 2
a : -779.0000, 2 -> 5
b : -818.0000, 2 -> 7
c : -650.0000, 2 -> 1
d : 716.0000, 2 -> 7
a : 914.0000, 3 -> 1
b : 231.0000, 3 -> 4
c : -452.0000, 3 -> 4
d : 46.0000, 3 -> 0
a : -752.0000, 4 -> 3
b : -39.0000, 4 -> 0
c : -982.0000, 4 -> 2
d : -882.0000, 4 -> 5
a : -496.0000, 5 -> 0
b : 937.0000, 5 -> 4
c : -547.0000, 5 -> 5
d : 421.0000, 5 -> 2
a : -223.0000, 6 -> 2
b : -772.0000, 6 -> 5
c : 925.0000, 6 -> 7
d : 13.0000, 6 -> 0
a : 784.0000, 7 -> 4
b : -324.0000, 7 -> 1
c : -564.0000, 7 -> 6
d : 583.0000, 7 -> 6
c : 922.0000, 0 -> 1
b : 451.0000, 0 -> 6
b : -747.0000, 1 -> 0
b : -563.0000, 1 -> 2
d : -719.0000, 2 -> 6
d : -839.0000, 2 -> 5
b : -102.0000, 3 -> 2
c : -23.0000, 3 -> 7
a : 485.0000, 4 -> 6
c : -692.0000, 4 -> 0
a : 499.0000, 5 -> 4
c : -210.0000, 5 -> 2
a : -827.0000, 6 -> 0
d : -252.0000, 6 -> 1
c : 726.0000, 7 -> 4
d : -839.0000, 7 -> 1
