a : -874.0000, 0 -> 3
b : -558.0000, 0 -> 3
c : -6.0000, 0 -> 0
d : 389.0000, 0 -> 2
a : -185.0000, 1 -> 5
b : -567.0000, 1 -> 2
c : -677.0000, 1 -> 0
d : 494.0000, 1 -> 1
a : 885.0000, 2 -> 6
b : -92.0000, 2 -> 1
c : 974.0000, 2 -> 0
d : 683.0000, 2 -> 5
a : 595.0000, 3 -> 0
b : 905.0000, 3 -> 7
c : 585.0000, 3 -> 4
d : -991.0000, 3 -> 0
a : -163.0000, 4 -> 7
b : -579.0000, 4 -> 4
c : -107.0000, 4 -> 2
d : 487.0000, 4 -> 0
a : -102.0000, 5 -> 4
b : 127.0000, 5 -> 7
c : -591.0000, 5 -> 2
d : -718.0000, 5 -> 3
a : 639.0000, 6 -> 0
b : -597.0000, 6 -> 7
c : -25.0000, 6 -> 0
d : 668.0000, 6 -> 4
a : 11.0000, 7 -> 1
b : -408.0000, 7 -> 3
c : -560.0000, 7 -> 0
d : -861.0000, 7 -> 6
d : 754.0000, 0 -> 1
d : -137.0000, 0 -> 7
a : -159.0000, 1 -> 0
c : 948.0000, 1 -> 2
c : -361.0000, 2 -> 6
d : -554.0000, 2 -> 6
b : 157.0000, 3 -> 2
d : 942.0000, 3 -> 6
a : 280.0000, 4 -> 0
d : -552.0000, 4 -> 5
a : -138.0000, 5 -> 5
d : 50.0000, 5 -> 4
c : -86.0000, 6 -> 5
a : -81.0000, 6 -> 6
c : 873.0000, 7 -> 7
b : -28.0000, 7 -> 7
