a : 852.0000, 0 -> 6
b : -467.0000, 0 -> 4
a : 411.0000, 1 -> 4
b : -298.0000, 1 -> 1
a : 354.0000, 2 -> 6
b : -236.0000, 2 -> 4
a : 175.0000, 3 -> 1
b : -294.0000, 3 -> 1
a : 518.0000, 4 -> 2
b : -861.0000, 4 -> 3
a : 471.0000, 5 -> 2
b : -643.0000, 5 -> 6
a : 503.0000, 6 -> 2
b : 744.0000, 6 -> 6
a : 771.0000, 7 -> 2
b : 776.0000, 7 -> 7
a : -103.0000, 0 -> 2
b : 202.0000, 1 -> 3
a : -278.0000, 2 -> 4
a : 324.0000, 3 -> 0
a : 470.0000, 4 -> 5
b : 427.0000, 5 -> 1
b : 775.0000, 6 -> 0
b : -895.0000, 7 -> 5
a : 58.0000, 1 -> 7
