a : 368.0000, 0 -> 7
b : -168.0000, 0 -> 4
c : -42.0000, 0 -> 4
d : -1000.0000, 0 -> 2
a : -509.0000, 1 -> 5
b : 244.0000, 1 -> 2
c : -679.0000, 1 -> 2
d : -414.0000, 1 -> 6
a : -311.0000, 2 -> 5
b : -389.0000, 2 -> 3
c : 436.0000, 2 -> 4
d : 126.0000, 2 -> 4
a : -558.0000, 3 -> 7
b : -919.0000, 3 -> 1
c : 162.0000, 3 -> 6
d : -643.0000, 3 -> 1
a : 882.0000, 4 -> 7
b : 470.0000, 4 -> 6
c : -93.0000, 4 -> 2
d : 614.0000, 4 -> 2
a : 661.0000, 5 -> 3
b : -704.0000, 5 -> 1
c : -186.0000, 5 -> 7
d : -521.0000, 5 -> 7
a : -661.0000, 6 -> 4
b : -871.0000, 6 -> 7
c : 569.0000, 6 -> 4
d : 41.0000, 6 -> 6
a : -995.0000, 7 -> 3
b : 65.0000, 7 -> 6
c : -767.0000, 7 -> 2
d : -483.0000, 7 -> 3
c : -580.0000, 0 -> 0
b : -969.0000, 0 -> 6
a : -255.0000, 1 -> 0
b : -592.0000, 1 -> 6
c : 888.0000, 2 -> 3
b : -188.0000, 2 -> 7
b : 797.0000, 3 -> 3
a : -934.0000, 3 -> 1
c : -65.0000, 4 -> 5
c : -110.0000, 4 -> 0
d : 231.0000, 5 -> 0
d : 785.0000, 5 -> 5
a : -438.0000, 6 -> 2
b : 475.0000, 6 -> 5
b : 887.0000, 7 -> 1
a : -131.0000, 7 -> 6
