a : -177.0000, 0 -> 0
b : -973.0000, 0 -> 3
a : -379.0000, 1 -> 3
b : -848.0000, 1 -> 4
a : -182.0000, 2 -> 1
b : -638.0000, 2 -> 7
a : 738.0000, 3 -> 6
b : -600.0000, 3 -> 1
a : -693.0000, 4 -> 2
b : 418.0000, 4 -> 4
a : -85.0000, 5 -> 7
b : -261.0000, 5 -> 5
a : 121.0000, 6 -> 3
b : 768.0000, 6 -> 1
a : 307.0000, 7 -> 4
b : -26.0000, 7 -> 1
b : -197.0000, 0 -> 4
b : -407.0000, 1 -> 2
b : 278.0000, 2 -> 3
b : 873.0000, 3 -> 5
b : 196.0000, 4 -> 5
b : 729.0000, 5 -> 7
a : -552.0000, 6 -> 2
b : 474.0000, 7 -> 4
