a : -59.0000, 0 -> 3
b : -302.0000, 0 -> 2
c : -950.0000, 0 -> 3
d : -19.0000, 0 -> 2
a : -964.0000, 1 -> 1
b : -286.0000, 1 -> 2
c : -414.0000, 1 -> 2
d : -782.0000, 1 -> 3
a : -206.0000, 2 -> 1
b : -487.0000, 2 -> 2
c : -753.0000, 2 -> 0
d : -207.0000, 2 -> 0
a : -957.0000, 3 -> 0
b : -634.0000, 3 -> 0
c : -831.0000, 3 -> 1
d : 131.0000, 3 -> 0
d : 731.0000, 0 -> 1
d : -655.0000, 0 -> 0
d : -147.0000, 1 -> 0
d : 43.0000, 1 -> 2
c : 21.0000, 2 -> 3
a : -877.0000, 2 -> 2
b : 165.0000, 3 -> 3
d : -2.0000, 3 -> 1
