a : 163.0000, 0 -> 2
b : -198.0000, 0 -> 0
c : 210.0000, 0 -> 0
d : 606.0000, 0 -> 3
a : -803.0000, 1 -> 1
b : 256.0000, 1 -> 2
c : -586.0000, 1 -> 1
d : 773.0000, 1 -> 1
a : -499.0000, 2 -> 2
b : -431.0000, 2 -> 1
c : -177.0000, 2 -> 0
d : 487.0000, 2 -> 3
a : 485.0000, 3 -> 0
b : -453.0000, 3 -> 2
c : 300.0000, 3 -> 2
d : 298.0000, 3 -> 0
a : 853.0000, 0 -> 3
a : 261.0000, 0 -> 0
a : 752.0000, 1 -> 2
d : -48.0000, 1 -> 0
b : 505.0000, 2 -> 0
c : -803.0000, 2 -> 2
c : -381.0000, 3 -> 0
a : 799.0000, 3 -> 3
