a : 955.0000, 0 -> 3
b : -410.0000, 0 -> 2
c : -621.0000, 0 -> 4
d : -649.0000, 0 -> 4
a : 384.0000, 1 -> 4
b : -302.0000, 1 -> 0
c : 356.0000, 1 -> 4
d : -957.0000, 1 -> 7
a : 625.0000, 2 -> 5
b : 830.0000, 2 -> 2
c : -749.0000, 2 -> 6
d : 471.0000, 2 -> 0
a : -673.0000, 3 -> 0
b : 190.0000, 3 -> 2
c : -96.0000, 3 -> 6
d : 446.0000, 3 -> 6
a : 366.0000, 4 -> 4
b : -395.0000, 4 -> 0
c : 771.0000, 4 -> 7
d : -842.0000, 4 -> 6
a : -190.0000, 5 -> 0
b : 841.0000, 5 -> 7
c : -403.0000, 5 -> 6
d : 680.0000, 5 -> 1
a : 905.0000, 6 -> 5
b : 177.0000, 6 -> 3
c : 566.0000, 6 -> 1
d : 396.0000, 6 -> 2
a : -411.0000, 7 -> 1
b : 941.0000, 7 -> 6
c : 361.0000, 7 -> 2
d : -771.0000, 7 -> 3
a : 273.0000, 0 -> 6
c : 860.0000, 0 -> 2
d : 181.0000, 1 -> 1
c : 484.0000, 1 -> 5
d : 579.0000, 2 -> 2
d : 630.0000, 2 -> 4
c : 80.0000, 3 -> 2
d : -407.0000, 3 -> 1
a : -689.0000, 4 -> 1
d : 418.0000, 4 -> 1
c : 334.0000, 5 -> 4
c : 206.0000, 5 -> 5
c : 281.0000, 6 -> 4
b : -622.0000, 6 -> 0
d : 148.0000, 7 -> 4
d : 734.0000, 7 -> 7
