a : 925.0000, 0 -> 2
b : -509.0000, 0 -> 2
c : 955.0000, 0 -> 3
d : 653.0000, 0 -> 3
a : 138.0000, 1 -> 6
b : -120.0000, 1 -> 5
c : -314.0000, 1 -> 4
d : -942.0000, 1 -> 7
a : -416.0000, 2 -> 4
b : -310.0000, 2 -> 0
c : -475.0000, 2 -> 4
d : -695.0000, 2 -> 6
a : -64.0000, 3 -> 2
b : 261.0000, 3 -> 7
c : 123.0000, 3 -> 1
d : -401.0000, 3 -> 4
a : 328.0000, 4 -> 5
b : -579.0000, 4 -> 3
c : -595.0000, 4 -> 0
d : 3.0000, 4 -> 0
a : 278.0000, 5 -> 7
b : 250.0000, 5 -> 3
c : 748.0000, 5 -> 7
d : 293.0000, 5 -> 3
a : -72.0000, 6 -> 7
b : -302.0000, 6 -> 7
c : 871.0000, 6 -> 1
d : -252.0000, 6 -> 2
a : -313.0000, 7 -> 0
b : -188.0000, 7 -> 5
c : 765.0000, 7 -> 7
d : -177.0000, 7 -> 3
d : -657.0000, 0 -> 2
d : 428.0000, 0 -> 7
a : 337.0000, 1 -> 5
d : -509.0000, 1 -> 0
b : -522.0000, 2 -> 6
d : -873.0000, 2 -> 0
d : -594.0000, 3 -> 3
d : -262.0000, 3 -> 0
c : 189.0000, 4 -> 3
b : -541.0000, 4 -> 7
b : -242.0000, 5 -> 7
d : -675.0000, 5 -> 7
b : 692.0000, 6 -> 2
d : 958.0000, 6 -> 3
a : -528.0000, 7 -> 1
b : -700.0000, 7 -> 0
