a : 724.0000, 0 -> 3
b : -46.0000, 0 -> 2
a : -116.0000, 1 -> 5
b : 908.0000, 1 -> 4
a : 819.0000, 2 -> 5
b : 241.0000, 2 -> 1
a : 507.0000, 3 -> 1
b : -150.0000, 3 -> 5
a : -116.0000, 4 -> 2
b : 880.0000, 4 -> 4
a : -413.0000, 5 -> 5
b : 662.0000, 5 -> 2
a : -982.0000, 6 -> 7
b : -610.0000, 6 -> 5
a : 130.0000, 7 -> 1
b : 657.0000, 7 -> 6
b : 434.0000, 0 -> 5
b : 513.0000, 1 -> 3
a : -19.0000, 2 -> 6
b : -555.0000, 3 -> 6
a : 351.0000, 4 -> 5
a : 522.0000, 5 -> 7
b : -164.0000, 6 -> 0
a : -461.0000, 7 -> 2
