a : -582.0000, 0 -> 3
b : 113.0000, 0 -> 2
a : 275.0000, 1 -> 3
b : -661.0000, 1 -> 1
a : -886.0000, 2 -> 2
b : 176.0000, 2 -> 6
a : -156.0000, 3 -> 3
b : -698.0000, 3 -> 1
a : -531.0000, 4 -> 6
b : -107.0000, 4 -> 1
a : -71.0000, 5 -> 1
b : 160.0000, 5 -> 7
a : -819.0000, 6 -> 7
b : 192.0000, 6 -> 2
a : -821.0000, 7 -> 1
b : -689.0000, 7 -> 3
b : 564.0000, 0 -> 5
a : 488.0000, 1 -> 5
a : -217.0000, 2 -> 6
a : 734.0000, 3 -> 1
b : 204.0000, 4 -> 3
a : 266.0000, 5 -> 5
b : 566.0000, 6 -> 6
b : 423.0000, 7 -> 2
b : -611.0000, 5 -> 4
