a : 108.0000, 0 -> 1
b : 481.0000, 0 -> 5
c : 139.0000, 0 -> 6
d : -121.0000, 0 -> 2
a : 592.0000, 1 -> 1
b : 341.0000, 1 -> 0
c : 952.0000, 1 -> 3
d : -583.0000, 1 -> 0
a : -610.0000, 2 -> 0
b : -894.0000, 2 -> 4
c : 996.0000, 2 -> 1
d : -595.0000, 2 -> 3
a : -315.0000, 3 -> 2
b : -587.0000, 3 -> 3
c : 795.0000, 3 -> 7
d : 220.0000, 3 -> 0
a : 539.0000, 4 -> 1
b : 919.0000, 4 -> 7
c : 780.0000, 4 -> 6
d : 679.0000, 4 -> 2
a : -979.0000, 5 -> 1
b : -169.0000, 5 -> 5
c : -938.0000, 5 -> 0
d : 726.0000, 5 -> 3
a : -169.0000, 6 -> 7
b : -578.0000, 6 -> 6
c : -362.0000, 6 -> 6
d : 707.0000, 6 -> 2
a : 677.0000, 7 -> 6
b : -8.0000, 7 -> 5
c : 945.0000, 7 -> 3
d : 629.0000, 7 -> 1
b : -573.0000, 0 -> 4
d : 93.0000, 0 -> 7
c : 777.0000, 1 -> 0
a : 485.0000, 1 -> 4
d : 427.0000, 2 -> 7
b : 892.0000, 2 -> 6
d : -767.0000, 3 -> 3
d : -964.0000, 3 -> 2
c : 534.0000, 4 -> 4
d : -798.0000, 4 -> 5
c : 711.0000, 5 -> 2
b : -569.0000, 5 -> 2
c : 970.0000, 6 -> 1
d : -242.0000, 6 -> 7
a : 900.0000, 7 -> 2
c : 503.0000, 7 -> 7
