a : 201.0000, 0 -> 7
b : -758.0000, 0 -> 7
a : 77.0000, 1 -> 3
b : -27.0000, 1 -> 0
a : 873.0000, 2 -> 2
b : -474.0000, 2 -> 4
a : -552.0000, 3 -> 5
b : 114.0000, 3 -> 2
a : -42.0000, 4 -> 6
b : 501.0000, 4 -> 0
a : -647.0000, 5 -> 2
b : 816.0000, 5 -> 0
a : 12.0000, 6 -> 1
b : 955.0000, 6 -> 1
a : -69.0000, 7 -> 5
b : -17.0000, 7 -> 3
a : 893.0000, 0 -> 3
b : 339.0000, 1 -> 1
a : 481.0000, 2 -> 6
b : -492.0000, 3 -> 3
b : 271.0000, 4 -> 6
a : -736.0000, 5 -> 6
a : -269.0000, 6 -> 7
b : -127.0000, 7 -> 5
