a : -812.0000, 0 -> 6
b : 577.0000, 0 -> 0
c : 562.0000, 0 -> 1
d : 377.0000, 0 -> 6
a : -82.0000, 1 -> 0
b : 845.0000, 1 -> 7
c : 269.0000, 1 -> 2
d : 45.0000, 1 -> 0
a : 635.0000, 2 -> 1
b : -589.0000, 2 -> 4
c : -60.0000, 2 -> 7
d : 429.0000, 2 -> 6
a : 435.0000, 3 -> 4
b : 143.0000, 3 -> 1
c : 269.0000, 3 -> 0
d : -805.0000, 3 -> 5
a : -361.0000, 4 -> 0
b : 718.0000, 4 -> 3
c : 147.0000, 4 -> 5
d : -217.0000, 4 -> 3
a : 248.0000, 5 -> 1
b : -681.0000, 5 -> 1
c : -909.0000, 5 -> 4
d : 204.0000, 5 -> 2
a : -988.0000, 6 -> 6
b : -142.0000, 6 -> 4
c : 341.0000, 6 -> 3
d : 197.0000, 6 -> 1
a : -588.0000, 7 -> 0
b : 579.0000, 7 -> 2
c : -769.0000, 7 -> 1
d : 409.0000, 7 -> 0
d : -928.0000, 0 -> 0
a : 645.0000, 0 -> 1
d : 158.0000, 1 -> 6
a : -144.0000, 1 -> 5
b : 666.0000, 2 -> 2
c : 184.0000, 2 -> 0
b : -778.0000, 3 -> 0
a : -269.0000, 3 -> 5
b : -774.0000, 4 -> 7
a : 51.0000, 4 -> 1
a : -926.0000, 5 -> 5
c : -752.0000, 5 -> 5
c : 527.0000, 6 -> 6
a : -842.0000, 6 -> 7
a : -924.0000, 7 -> 4
c : -166.0000, 7 -> 7
