a : 63.0000, 0 -> 0
b : -707.0000, 0 -> 0
c : -651.0000, 0 -> 0
d : -1000.0000, 0 -> 2
a : -364.0000, 1 -> 2
b : -660.0000, 1 -> 3
c : -129.0000, 1 -> 3
d : 100.0000, 1 -> 1
a : -681.0000, 2 -> 0
b : 979.0000, 2 -> 0
c : -192.0000, 2 -> 3
d : 72.0000, 2 -> 1
a : 492.0000, 3 -> 1
b : 529.0000, 3 -> 2
c : 131.0000, 3 -> 0
d : -271.0000, 3 -> 1
b : 716.0000, 0 -> 2
a : -522.0000, 0 -> 1
c : 714.0000, 1 -> 0
d : -466.0000, 1 -> 3
b : 690.0000, 2 -> 2
a : 198.0000, 2 -> 1
b : 940.0000, 3 -> 0
d : 868.0000, 3 -> 3
