a : 777.0000, 0 -> 7
b : -132.0000, 0 -> 7
c : 923.0000, 0 -> 6
d : 384.0000, 0 -> 4
a : -562.0000, 1 -> 0
b : -838.0000, 1 -> 0
c : 972.0000, 1 -> 0
d : -578.0000, 1 -> 4
a : -362.0000, 2 -> 1
b : 12.0000, 2 -> 1
c : -759.0000, 2 -> 5
d : -919.0000, 2 -> 0
a : 769.0000, 3 -> 7
b : -519.0000, 3 -> 1
c : -861.0000, 3 -> 3
d : -107.0000, 3 -> 0
a : 823.0000, 4 -> 0
b : -984.0000, 4 -> 7
c : 770.0000, 4 -> 1
d : 683.0000, 4 -> 4
a : 768.0000, 5 -> 1
b : 590.0000, 5 -> 4
c : -14.0000, 5 -> 0
d : -457.0000, 5 -> 3
a : 517.0000, 6 -> 4
b : 115.0000, 6 -> 2
c : 960.0000, 6 -> 6
d : -162.0000, 6 -> 1
a : -564.0000, 7 -> 5
b : -538.0000, 7 -> 1
c : -830.0000, 7 -> 3
d : 12.0000, 7 -> 7
d : 808.0000, 0 -> 3
d : 40.0000, 0 -> 5
a : -718.0000, 1 -> 1
d : -980.0000, 1 -> 3
a : -627.0000, 2 -> 7
b : -429.0000, 2 -> 5
d : 903.0000, 3 -> 1
a : 244.0000, 3 -> 3
d : -305.0000, 4 -> 5
a : -518.0000, 4 -> 2
c : 709.0000, 5 -> 2
a : 990.0000, 5 -> 2
b : 488.0000, 6 -> 6
d : 324.0000, 6 -> 2
d : 995.0000, 7 -> 1
c : -600.0000, 7 -> 1
