a : -575.0000, 0 -> 3
b : 162.0000, 0 -> 1
c : -105.0000, 0 -> 0
d : 906.0000, 0 -> 2
a : 75.0000, 1 -> 2
b : 709.0000, 1 -> 0
c : 806.0000, 1 -> 2
d : -904.0000, 1 -> 2
a : 214.0000, 2 -> 0
b : -553.0000, 2 -> 3
c : -737.0000, 2 -> 1
d : 95.0000, 2 -> 1
a : 313.0000, 3 -> 0
b : -917.0000, 3 -> 1
c : -461.0000, 3 -> 2
d : -624.0000, 3 -> 3
d : 641.0000, 0 -> 0
b : -970.0000, 0 -> 0
d : -163.0000, 1 -> 0
c : -772.0000, 1 -> 0
b : -408.0000, 2 -> 0
a : 846.0000, 2 -> 2
d : 149.0000, 3 -> 1
a : -440.0000, 3 -> 1
