a : -38.0000, 0 -> 3
b : 151.0000, 0 -> 0
c : -636.0000, 0 -> 1
d : 381.0000, 0 -> 0
a : -98.0000, 1 -> 0
b : 572.0000, 1 -> 3
c : -648.0000, 1 -> 1
d : -283.0000, 1 -> 1
a : -665.0000, 2 -> 1
b : 141.0000, 2 -> 0
c : 615.0000, 2 -> 2
d : 645.0000, 2 -> 1
a : -581.0000, 3 -> 3
b : -55.0000, 3 -> 0
c : -149.0000, 3 -> 0
d : 551.0000, 3 -> 3
a : 681.0000, 0 -> 0
d : 161.0000, 0 -> 1
a : -667.0000, 1 -> 2
c : -350.0000, 1 -> 0
c : -292.0000, 2 -> 0
a : -713.0000, 2 -> 0
a : 677.0000, 3 -> 0
a : -680.0000, 3 -> 1
