a : -15.0000, 0 -> 0
b : 646.0000, 0 -> 0
c : -58.0000, 0 -> 3
d : -716.0000, 0 -> 0
a : 540.0000, 1 -> 2
b : -561.0000, 1 -> 1
c : 141.0000, 1 -> 3
d : -583.0000, 1 -> 1
a : -412.0000, 2 -> 2
b : 310.0000, 2 -> 3
c : 47.0000, 2 -> 3
d : -835.0000, 2 -> 0
a : -984.0000, 3 -> 0
b : 120.0000, 3 -> 2
c : -908.0000, 3 -> 0
d : 775.0000, 3 -> 1
b : 790.0000, 0 -> 1
c : 7.0000, 0 -> 0
a : -740.0000, 1 -> 0
a : 561.0000, 1 -> 3
d : 271.0000, 2 -> 3
a : 307.0000, 2 -> 0
a : 336.0000, 3 -> 2
c : -41.0000, 3 -> 2
