a : 881.0000, 0 -> 1
b : -551.0000, 0 -> 3
c : 367.0000, 0 -> 0
d : -616.0000, 0 -> 0
a : -372.0000, 1 -> 2
b : 616.0000, 1 -> 2
c : -243.0000, 1 -> 3
d : -641.0000, 1 -> 1
a : 637.0000, 2 -> 2
b : -975.0000, 2 -> 2
c : 671.0000, 2 -> 2
d : 954.0000, 2 -> 0
a : -455.0000, 3 -> 0
b : 129.0000, 3 -> 1
c : 402.0000, 3 -> 2
d : 745.0000, 3 -> 2
b : -767.0000, 0 -> 0
d : 928.0000, 0 -> 1
b : -467.0000, 1 -> 1
b : -858.0000, 1 -> 3
d : -709.0000, 2 -> 1
a : -954.0000, 2 -> 3
d : 210.0000, 3 -> 0
a : -490.0000, 3 -> 3
