a : -177.0000, 0 -> 1
b : 393.0000, 0 -> 0
c : 39.0000, 0 -> 6
d : -694.0000, 0 -> 7
a : 166.0000, 1 -> 6
b : 27.0000, 1 -> 2
c : 737.0000, 1 -> 3
d : -212.0000, 1 -> 7
a : -25.0000, 2 -> 6
b : -51.0000, 2 -> 6
c : 388.0000, 2 -> 7
d : 198.0000, 2 -> 2
a : 87.0000, 3 -> 2
b : -516.0000, 3 -> 1
c : -274.0000, 3 -> 7
d : 458.0000, 3 -> 7
a : -364.0000, 4 -> 3
b : -323.0000, 4 -> 2
c : 58.0000, 4 -> 6
d : -129.0000, 4 -> 0
a : -595.0000, 5 -> 7
b : 303.0000, 5 -> 6
c : 219.0000, 5 -> 6
d : -558.0000, 5 -> 2
a : 869.0000, 6 -> 0
b : -654.0000, 6 -> 2
c : 741.0000, 6 -> 6
d : -516.0000, 6 -> 4
a : -64.0000, 7 -> 4
b : -271.0000, 7 -> 4
c : -870.0000, 7 -> 4
d : -881.0000, 7 -> 6
b : 334.0000, 0 -> 1
d : 251.0000, 0 -> 0
d : -94.0000, 1 -> 0
d : 552.0000, 1 -> 2
a : -167.0000, 2 -> 5
b : -513.0000, 2 -> 7
d : 23.0000, 3 -> 5
a : -682.0000, 3 -> 6
c : -580.0000, 4 -> 0
a : -511.0000, 4 -> 4
c : -865.0000, 5 -> 0
d : -362.0000, 5 -> 6
d : -66.0000, 6 -> 7
b : 492.0000, 6 -> 6
c : 253.0000, 7 -> 2
b : 246.0000, 7 -> 0
