a : -420.0000, 0 -> 7
b : 370.0000, 0 -> 4
a : -179.0000, 1 -> 6
b : -948.0000, 1 -> 0
a : 493.0000, 2 -> 0
b : -652.0000, 2 -> 3
a : -164.0000, 3 -> 2
b : 683.0000, 3 -> 4
a : 535.0000, 4 -> 0
b : -348.0000, 4 -> 7
a : 587.0000, 5 -> 7
b : 624.0000, 5 -> 2
a : 16.0000, 6 -> 6
b : 939.0000, 6 -> 3
a : -410.0000, 7 -> 0
b : 65.0000, 7 -> 2
b : 550.0000, 0 -> 6
a : -172.0000, 1 -> 0
b : 665.0000, 2 -> 5
b : -893.0000, 3 -> 0
a : -658.0000, 4 -> 7
a : 23.0000, 5 -> 1
b : -336.0000, 6 -> 0
b : -275.0000, 7 -> 7
