a : -961.0000, 0 -> 2
b : -966.0000, 0 -> 4
a : 430.0000, 1 -> 2
b : -851.0000, 1 -> 7
a : -486.0000, 2 -> 1
b : 423.0000, 2 -> 3
a : 571.0000, 3 -> 1
b : -42.0000, 3 -> 4
a : 655.0000, 4 -> 0
b : -692.0000, 4 -> 3
a : 585.0000, 5 -> 0
b : -145.0000, 5 -> 4
a : -400.0000, 6 -> 2
b : 397.0000, 6 -> 7
a : -830.0000, 7 -> 7
b : 656.0000, 7 -> 4
b : -185.0000, 0 -> 6
a : -128.0000, 1 -> 1
a : 255.0000, 2 -> 5
a : 537.0000, 3 -> 3
a : 675.0000, 4 -> 1
a : -249.0000, 5 -> 4
a : 846.0000, 6 -> 4
b : 316.0000, 7 -> 6
