a : -993.0000, 0 -> 2
b : -678.0000, 0 -> 3
c : 653.0000, 0 -> 2
d : 393.0000, 0 -> 2
a : -226.0000, 1 -> 1
b : 413.0000, 1 -> 1
c : 348.0000, 1 -> 1
d : 490.0000, 1 -> 1
a : -877.0000, 2 -> 1
b : -572.0000, 2 -> 3
c : -149.0000, 2 -> 0
d : 862.0000, 2 -> 0
a : 158.0000, 3 -> 3
b : 189.0000, 3 -> 1
c : -243.0000, 3 -> 0
d : 279.0000, 3 -> 1
b : -885.0000, 0 -> 2
d : 849.0000, 0 -> 3
a : 432.0000, 1 -> 0
a : 116.0000, 1 -> 2
d : 808.0000, 2 -> 1
c : -984.0000, 2 -> 3
a : -85.0000, 3 -> 1
d : -840.0000, 3 -> 3
