a : 693.0000, 0 -> 0
b : -785.0000, 0 -> 6
c : 210.0000, 0 -> 6
d : -620.0000, 0 -> 5
a : -186.0000, 1 -> 0
b : -39.0000, 1 -> 6
c : 720.0000, 1 -> 3
d : -460.0000, 1 -> 0
a : -208.0000, 2 -> 5
b : -880.0000, 2 -> 2
c : -505.0000, 2 -> 7
d : -30.0000, 2 -> 2
a : 415.0000, 3 -> 2
b : -941.0000, 3 -> 7
c : -571.0000, 3 -> 0
d : -791.0000, 3 -> 6
a : 47.0000, 4 -> 3
b : -660.0000, 4 -> 4
c : 473.0000, 4 -> 4
d : -797.0000, 4 -> 2
a : -579.0000, 5 -> 2
b : 777.0000, 5 -> 4
c : 586.0000, 5 -> 2
d : 824.0000, 5 -> 1
a : 229.0000, 6 -> 4
b : -400.0000, 6 -> 2
c : 372.0000, 6 -> 7
d : -502.0000, 6 -> 7
a : -817.0000, 7 -> 5
b : -39.0000, 7 -> 4
c : -556.0000, 7 -> 2
d : -186.0000, 7 -> 1
d : -177.0000, 0 -> 1
b : 630.0000, 0 -> 5
c : -871.0000, 1 -> 5
a : 37.0000, 1 -> 3
b : -113.0000, 2 -> 6
d : 953.0000, 2 -> 1
d : -346.0000, 3 -> 1
a : 173.0000, 3 -> 3
b : 972.0000, 4 -> 0
b : -319.0000, 4 -> 2
d : -445.0000, 5 -> 0
d : 183.0000, 5 -> 7
a : -262.0000, 6 -> 1
c : 145.0000, 6 -> 3
d : 757.0000, 7 -> 0
b : 66.0000, 7 -> 5
