a : -583.0000, 0 -> 7
b : 335.0000, 0 -> 2
a : 239.0000, 1 -> 4
b : -674.0000, 1 -> 1
a : -225.0000, 2 -> 7
b : -802.0000, 2 -> 7
a : -282.0000, 3 -> 5
b : 301.0000, 3 -> 5
a : -310.0000, 4 -> 3
b : -353.0000, 4 -> 4
a : 793.0000, 5 -> 3
b : 550.0000, 5 -> 3
a : 121.0000, 6 -> 3
b : 221.0000, 6 -> 6
a : 519.0000, 7 -> 5
b : -126.0000, 7 -> 0
b : 730.0000, 0 -> 7
a : -672.0000, 1 -> 0
b : 122.0000, 2 -> 2
a : -767.0000, 3 -> 1
b : 176.0000, 4 -> 5
b : 605.0000, 5 -> 4
b : 17.0000, 6 -> 3
a : 578.0000, 7 -> 6
